ciudad,semana_inicio,ventas_eur,unidades,margen_eur,inv_display,inv_email_crm,inv_exterior,inv_paid_search,inv_prensa,inv_radio_local,inv_social_paid,inv_video_online,inv_total,sesiones_web,visitas_tienda,pedidos_online,pedidos_tienda,pedidos_click_collect,tasa_conversion_web_media,tasa_conversion_tienda_media,dias_rebajas,dias_black_friday,dias_navidad,dias_semana_santa,dias_payday,dias_festivo,dias_vacaciones_escolares,dias_incidencia_ecommerce,temperatura_media,lluvia_media,turismo_indice_medio,anio,semana_iso,inv_paid_search_lagged,inv_social_paid_lagged,inv_display_lagged,inv_video_online_lagged,inv_email_crm_lagged,inv_exterior_lagged,inv_radio_local_lagged,inv_prensa_lagged,inv_paid_search_adstock,inv_social_paid_adstock,inv_display_adstock,inv_video_online_adstock,inv_email_crm_adstock,inv_exterior_adstock,inv_radio_local_adstock,inv_prensa_adstock,inv_paid_search_transformed,inv_social_paid_transformed,inv_display_transformed,inv_video_online_transformed,inv_email_crm_transformed,inv_exterior_transformed,inv_radio_local_transformed,inv_prensa_transformed,trend,trend_idx_raw,log_trend,sin_1,cos_1,sin_2,cos_2,sin_3,cos_3,flag_rebajas,flag_black_friday,flag_navidad,flag_semana_santa,flag_payday,flag_festivo,flag_vacaciones_escolares,flag_incidencia_ecommerce,temperatura_media_z,lluvia_media_z,turismo_indice_medio_z,ciudad_a_coruna,ciudad_bilbao,ciudad_madrid,ciudad_malaga,ciudad_murcia,ciudad_palma,ciudad_sevilla,ciudad_valencia,ciudad_zaragoza,log_ventas_eur,split
Malaga,2020-11-09,0.0,0.0,0.0,1481.01,558.14,3069.7,4050.16,2062.03,2433.81,1955.18,2259.38,17869.41,1652,156,35.0,34.0,12.0,0.0292285714285714,0.2177571428571428,0,0,0,0,0,0,0,0,11.914285714285716,41.41428571428571,41.48571428571428,2020,46,4050.16,2709.67,640.18,1456.27,558.14,2241.94,953.43,643.72,6728.094235994162,5489.7096376912505,3105.3642134112274,5606.526445886455,890.376369200113,7372.94294235821,3836.4371314027076,2077.3052009511975,0.4004193646285269,0.3191982810290969,0.3521619831033277,0.330519912006747,0.2941687117665581,0.37404957456217763,0.2978656256707647,0.17904682955191728,0.16923076923076924,45,0.6840953417586355,-0.6631226582407955,0.7485107481711007,-0.9927088740980541,0.12053668025532208,-0.8229838658936556,-0.568064746731157,0,0,0,0,0,0,0,0,-0.8098165538822529,-0.23502259151849839,0.0945438932500425,0,0,0,1,0,0,0,0,0,0.0,train
Malaga,2020-11-16,0.0,0.0,0.0,1506.56,1496.34,3104.56,5886.41,1449.94,3483.81,4094.69,2459.71,23482.02,1244,179,37.0,41.0,18.0,0.0427,0.2241999999999999,0,3,0,0,0,0,0,3,12.828571428571427,49.12857142857143,41.9,2020,47,5886.41,1955.18,1481.01,2259.38,1496.34,1724.69,2433.81,592.66,9250.45711799708,5249.00578261475,3499.496738717298,5903.622189826196,1807.9717292200394,7254.397206768657,4927.49413541176,1839.0431205707187,0.5579987515498831,0.30003483527315694,0.40840254313525326,0.3537570717892565,0.6321404750279102,0.36649079561277065,0.41170791615867336,0.1459817627896128,0.17307692307692307,46,0.6880451712335803,-0.5680647467311559,0.8229838658936564,-0.9350162426854149,0.35460488704253534,-0.9709418174260517,-0.23931566428755907,0,1,0,0,0,0,0,1,-0.6694870285555744,0.3422289297857415,0.11285889243465343,0,0,0,1,0,0,0,0,0,0.0,train
Malaga,2020-11-23,0.0,0.0,0.0,591.64,125.66,2576.12,2815.72,1959.47,3499.19,2076.37,2676.45,16320.62,829,170,35.0,43.0,16.0,0.0615,0.2517999999999999,0,7,0,0,5,0,0,7,13.1,50.971428571428575,41.385714285714286,2020,48,2815.72,4094.69,1506.56,2459.71,125.66,3069.7,3483.81,2062.03,7440.94855899854,7244.09346956885,3781.232880166244,6297.064423387027,758.4501052270138,8510.497905076492,6686.681188017645,3165.4558723424316,0.44959548136657684,0.44946403015081743,0.44628033591867755,0.3837810552581176,0.23219517508161963,0.4432664218672713,0.5630783221756996,0.33617929158141086,0.17692307692307693,47,0.6919100515191593,-0.4647231720437684,0.88545602565321,-0.8229838658936562,0.5680647467311561,-0.9927088740980542,0.12053668025532184,0,1,0,0,1,0,0,1,-0.6278267007242165,0.4801279043195319,0.09012303137789533,0,0,0,1,0,0,0,0,0,0.0,train
Malaga,2020-11-30,0.0,0.0,0.0,962.79,513.57,1793.55,2728.71,1251.47,2211.74,2857.15,2902.95,15221.93,1096,218,39.0,48.0,12.0,0.0480142857142857,0.2233285714285714,0,1,6,0,6,0,0,1,11.12857142857143,49.6,38.12857142857143,2020,49,2728.71,2076.37,591.64,2676.45,513.57,3104.56,3499.19,1449.94,6449.18427949927,6422.82608174131,3049.4413721080587,6769.541875201568,779.0275368294549,9487.43342880737,7845.532772211469,3349.213523405459,0.3802718294851873,0.3909089940460831,0.3439152700963572,0.4185252321104082,0.24187659460473443,0.4973549089268301,0.6395284433113788,0.3618114540718398,0.18076923076923077,48,0.6956935598283619,-0.35460488704253595,0.9350162426854147,-0.6631226582407957,0.7485107481711006,-0.8854560256532104,0.46472317204376756,0,1,1,0,1,0,0,1,-0.9304122397098677,0.37750541164322254,-0.05387075531490627,0,0,0,1,0,0,0,0,0,0.0,train
Malaga,2020-12-07,0.0,0.0,0.0,1259.6,867.35,1944.58,3340.85,983.31,1153.86,3823.94,1413.16,14786.65,1797,240,50.0,55.0,25.0,0.0418714285714285,0.2288714285714286,0,0,7,0,0,0,0,0,12.157142857142857,44.771428571428565,37.471428571428575,2020,50,3340.85,2857.15,962.79,2902.95,867.35,2576.12,2211.74,1959.47,6565.442139749635,6710.845649044786,2944.9268918702383,7303.152218881019,1140.0096378903092,9691.695071605527,7311.336301937455,3968.9981140432756,0.3887279881627764,0.4119864796343206,0.3283530403854121,0.4558440562942126,0.4059032589649694,0.5080048075597967,0.6064183555297228,0.44326187628613123,0.18461538461538463,49,0.6993990520708921,-0.2393156642875578,0.970941817426052,-0.4647231720437686,0.8854560256532099,-0.663122658240796,0.7485107481711004,0,0,1,0,0,0,0,0,-0.7725415237173542,0.016188718678716626,-0.0829221333318751,0,0,0,1,0,0,0,0,0,0.0,train
Malaga,2020-12-14,0.0,0.0,0.0,1103.45,1252.53,2829.28,2982.38,1026.41,1937.59,2456.72,2696.21,16284.57,1325,224,38.0,51.0,24.0,0.0469857142857142,0.2313428571428571,0,0,7,0,0,0,1,0,12.314285714285717,48.44285714285714,47.82857142857143,2020,51,2982.38,3823.94,1259.6,1413.16,1252.53,1793.55,1153.86,1251.47,6265.101069874818,7850.447389426872,3173.802479715655,6160.208942272662,1651.5333732616082,9062.321303704144,5906.228596259345,3632.868868425965,0.36672036487814097,0.489484474121472,0.3621717087376116,0.37344265660571757,0.5891390981354405,0.47445573086521897,0.5013611035680029,0.4001317169870142,0.18846153846153846,50,0.7030296807394353,-0.12053668025532363,0.992708874098054,-0.2393156642875589,0.9709418174260518,-0.35460488704253645,0.9350162426854145,0,0,1,0,0,0,1,0,-0.7484223865518308,0.29091768344758656,0.37495284628339365,0,0,0,1,0,0,0,0,0,0.0,train
Malaga,2020-12-21,0.0,0.0,0.0,1749.13,492.21,1907.14,3773.75,1678.23,1451.08,2396.43,2984.59,16432.56,1240,255,34.0,54.0,17.0,0.0407714285714285,0.2138714285714285,0,0,4,0,3,0,7,0,12.87142857142857,55.2,40.35714285714285,2020,52,3773.75,2456.72,1103.45,2696.21,492.21,1944.58,1937.59,983.31,6906.300534937409,7166.988433656123,3166.421611815176,6700.3458124772305,1070.2466806415628,8741.320977778108,5776.638587568575,3163.0313210555787,0.41303479904396634,0.4441741611987165,0.36109672501848544,0.41353303180766876,0.3758448802208757,0.45651164404988076,0.4902695685604866,0.3358373876178558,0.19230769230769232,51,0.7065884110246402,6.432490598706546e-16,1.0,1.2864981197413093e-15,1.0,-7.347880794884119e-16,1.0,0,0,1,0,1,0,1,0,-0.6629090820558864,0.7965472567381519,0.044651309264378505,0,0,0,1,0,0,0,0,0,0.0,train
Malaga,2020-12-28,0.0,0.0,0.0,1329.38,852.94,1452.26,3444.54,1519.26,3369.22,4414.48,2148.11,18530.19,1537,283,36.0,63.0,17.0,0.0343285714285714,0.2204285714285714,0,0,0,0,6,0,4,0,10.514285714285714,46.15714285714286,39.771428571428565,2020,53,3444.54,2396.43,1749.13,2984.59,852.94,2829.28,1451.08,1026.41,6897.690267468704,6696.623060193673,3807.3040476798647,7339.8147781102,1227.526338224547,9385.270733333582,5205.895081919573,2924.2287926333474,0.4124300480666741,0.41095893787206395,0.4496787454907633,0.4583293786909226,0.4420124316006061,0.4919422774621434,0.4385651797117468,0.30176649402125055,0.19615384615384615,52,0.71007803536523,0.12053668025532314,0.992708874098054,0.23931566428755793,0.970941817426052,0.35460488704253507,0.935016242685415,0,0,0,0,1,0,1,0,-1.0246961395387304,0.11988019565373795,0.018757689727515195,0,0,0,1,0,0,0,0,0,0.0,train
Malaga,2021-01-04,0.0,0.0,0.0,787.28,1661.0,2478.78,4376.87,2087.24,2174.22,6317.44,3116.6,22999.43,1144,205,33.0,44.0,20.0,0.0466714285714285,0.2203428571428571,4,0,0,0,2,0,0,0,12.8,60.3,37.65714285714286,2021,1,4376.87,4414.48,1329.38,2148.11,1661.0,1907.14,3369.22,1678.23,7825.715133734352,8432.453836116203,3804.127630991912,6918.9896057716305,2090.6342183785914,8946.093050000187,6753.051803247723,3432.7672755800086,0.4746538262792321,0.5252201475627835,0.4492656854353731,0.4291897453572623,0.6967637502381419,0.4680229783103952,0.5679319471144092,0.3732666353960863,0.2,53,0.713501186612124,0.12053668025532305,0.992708874098054,0.23931566428755774,0.970941817426052,0.3546048870425356,0.9350162426854148,1,0,0,0,1,0,0,0,-0.6738723262220329,1.1781746513781763,-0.07471196128360143,0,0,0,1,0,0,0,0,0,0.0,train
Malaga,2021-01-11,0.0,0.0,0.0,2081.68,871.31,4349.24,5438.84,1270.24,2048.83,5868.93,2010.79,23939.86,1131,237,36.0,55.0,23.0,0.0526428571428571,0.2336,7,0,0,0,0,0,0,0,13.085714285714284,57.72857142857144,41.24285714285714,2021,2,5438.84,6317.44,787.28,3116.6,871.31,1452.26,2174.22,1519.26,9351.697566867177,11376.912301669721,3259.962960144743,7613.943243751561,1603.0319764325068,8161.829787500141,6563.70367211102,3578.9203653480054,0.5633609968717259,0.6681795196935796,0.3746358130211028,0.4765834372830998,0.5746363344677526,0.42272913793271366,0.5539243346897799,0.392971352237415,0.20384615384615384,54,0.7168603499620427,0.23931566428755774,0.970941817426052,0.4647231720437685,0.8854560256532099,0.6631226582407952,0.7485107481711011,1,0,0,0,0,0,0,0,-0.6300193495574461,0.9857574776100978,0.0838075144176846,0,0,0,1,0,0,0,0,0,0.0,train
Malaga,2021-01-18,0.0,0.0,0.0,1246.48,774.48,3479.13,3909.84,2709.69,1425.92,5582.86,5625.05,24753.45,1171,235,43.0,54.0,20.0,0.0538571428571428,0.224,7,0,0,0,0,0,0,0,13.842857142857143,58.54285714285714,42.6,2021,3,3909.84,5868.93,2081.68,2010.79,774.48,2478.78,2048.83,2087.24,8585.688783433588,12695.077381001833,4200.655924094082,6959.853108438515,1335.5411917513775,8600.152340625105,6315.237386872163,4234.592219208803,0.5209605898741038,0.7148829997889863,0.49866748160844654,0.4320773783317037,0.48392365413619975,0.4484446631373706,0.5347837586608445,0.47542293177007044,0.2076923076923077,55,0.7201578737960913,0.3546048870425356,0.9350162426854148,0.6631226582407952,0.7485107481711011,0.8854560256532099,0.4647231720437686,1,0,0,0,0,0,0,0,-0.5138089613962897,1.046689582636655,0.14380492553968552,0,0,0,1,0,0,0,0,0,0.0,train
Malaga,2021-01-25,0.0,0.0,0.0,806.31,1051.68,1930.61,6071.33,2728.83,2460.19,3692.11,2331.05,21072.11,1142,291,45.0,66.0,19.0,0.0560714285714285,0.2336428571428571,7,0,0,0,6,0,0,0,14.1,58.142857142857146,34.114285714285714,2021,4,6071.33,5582.86,1246.48,5625.05,1051.68,4349.24,1425.92,1270.24,10364.174391716795,13199.906428601098,3976.9063506611537,10148.954520485035,1519.119417112982,10799.354255468828,5530.824301466906,3810.9953315252815,0.6131110222750752,0.7305097034641818,0.47133072567987494,0.6179944088546729,0.5481654097544475,0.5617964254323309,0.46856730136039326,0.4233146991910356,0.21153846153846154,56,0.7233959795417306,0.4647231720437685,0.8854560256532099,0.8229838658936564,0.5680647467311559,0.992708874098054,0.120536680255323,1,0,0,0,1,0,0,0,-0.4743412823981614,1.0167580222727322,-0.2313367818968245,0,0,0,1,0,0,0,0,0,0.0,train
Malaga,2021-02-01,0.0,0.0,0.0,1226.06,573.17,1031.31,3096.31,656.06,1103.74,1814.7,1445.57,10946.92,889,194,32.0,46.0,16.0,0.0546142857142857,0.2405142857142857,7,0,0,0,5,0,0,0,13.585714285714284,49.67142857142857,45.74285714285714,2021,5,3096.31,3692.11,806.31,2331.05,573.17,3479.13,2460.19,2709.69,8278.397195858397,11612.05385716066,3391.29912792975,8927.870438315273,1104.8617959895437,11578.645691601621,6055.225795953489,4996.287198915169,0.5027491798002512,0.677187824520911,0.39331824023267914,0.5559295997497661,0.39089296330142836,0.595754983626733,0.5138146794273092,0.557846941811516,0.2153846153846154,57,0.7265767706618618,0.5680647467311558,0.8229838658936564,0.9350162426854148,0.35460488704253557,0.9709418174260521,-0.2393156642875575,1,0,0,0,1,0,0,0,-0.5532766403944186,0.38285033313678013,0.28274629866431866,0,0,0,1,0,0,0,0,0,0.0,train
Malaga,2021-02-08,0.0,0.0,0.0,1634.97,269.72,1323.91,2891.3,612.26,936.25,2904.3,1586.63,12159.34,996,142,25.0,31.0,10.0,0.0390571428571428,0.2175142857142857,3,0,0,0,0,0,0,0,15.12857142857143,46.471428571428575,45.42857142857143,2021,6,2891.3,1814.7,1226.06,1445.57,269.72,1930.61,1103.74,2728.83,7030.498597929199,8781.932314296395,3430.4044331543373,7248.6857849049275,656.4216285963403,10614.594268701218,5039.636767369768,5726.602319349102,0.42170291207218247,0.5454203356412186,0.39880299510203443,0.45213282806532185,0.1846877375296173,0.5532826759275976,0.4226504209546878,0.6237000852843355,0.21923076923076923,58,0.7297022408621295,0.6631226582407952,0.7485107481711011,0.992708874098054,0.120536680255323,0.8229838658936565,-0.5680647467311557,1,0,0,0,0,0,0,0,-0.3164705664056473,0.14339785022539234,0.2688521613518555,0,0,0,1,0,0,0,0,0,0.0,train
Malaga,2021-02-15,0.0,0.0,0.0,750.77,969.4,1607.98,2234.98,3233.48,1805.67,2998.03,2741.22,16341.53,956,222,21.0,46.0,8.0,0.0300714285714285,0.2030857142857142,0,0,0,0,0,0,0,0,15.971428571428572,61.42857142857143,42.771428571428565,2021,7,2234.98,2904.3,1634.97,1586.63,969.4,1031.31,936.25,656.06,5750.229298964599,8173.459388577837,3864.7328815503197,6298.275760188203,1199.147570008719,8992.255701525914,4212.013898790349,4092.021391609461,0.32787267343714693,0.5096425889548065,0.457099164545507,0.38387203673721443,0.43050799274484375,0.4705866855079121,0.33834263288862715,0.45837568811863894,0.2230769230769231,59,0.7327742815966383,0.7485107481711011,0.6631226582407953,0.992708874098054,-0.12053668025532288,0.5680647467311558,-0.8229838658936564,0,0,0,0,0,0,0,0,-0.18710428524511535,1.2626244109763896,0.1513835458919379,0,0,0,1,0,0,0,0,0,0.0,train
Malaga,2021-02-22,0.0,0.0,0.0,657.98,655.97,1046.22,2814.54,2140.86,1046.7,2347.86,2287.53,12997.660000000002,1309,191,26.0,42.0,15.0,0.0307428571428571,0.2191142857142857,0,0,0,0,4,0,0,0,16.257142857142856,51.8,39.84285714285715,2021,8,2814.54,2998.03,750.77,2741.22,655.97,1323.91,1805.67,612.26,5689.6546494823,7902.1056331467025,3262.846373007708,6835.099244122332,1075.6716495030516,8068.101776144435,4543.479034213728,3067.472834965676,0.32322223924365084,0.4927627975076259,0.37505016615910336,0.4232233012084315,0.37822001378901726,0.41710228504169833,0.37304294518985265,0.32229309208550333,0.22692307692307692,60,0.7357946889428425,0.8229838658936564,0.5680647467311559,0.9350162426854148,-0.35460488704253545,0.23931566428755768,-0.970941817426052,0,0,0,0,1,0,0,0,-0.14325130858052834,0.5421289936448016,0.021915448207621036,0,0,0,1,0,0,0,0,0,0.0,train
Malaga,2021-03-01,0.0,0.0,0.0,806.17,181.7,1707.26,4968.59,1341.16,2142.77,3761.62,4595.76,19505.03,1130,144,30.0,31.0,9.0,0.0354142857142857,0.2202142857142857,0,0,0,0,5,0,0,0,17.742857142857144,54.457142857142856,41.4,2021,9,4968.59,2347.86,657.98,2287.53,181.7,1607.98,1046.7,3233.48,7813.41732474115,7089.123379888022,2778.83014245501,6730.344508679516,558.185077326068,7659.056332108326,3999.961372238923,5073.963700979406,0.47386956143847675,0.4387871087630224,0.3032748726166026,0.41570149104864446,0.14074328978397557,0.39204144528335244,0.3156142154197695,0.5654431493062,0.23076923076923078,61,0.7387651699081847,0.8854560256532099,0.4647231720437686,0.8229838658936565,-0.5680647467311557,-0.12053668025532283,-0.992708874098054,0,0,0,0,1,0,0,0,0.08478417007532522,0.7409600732051508,0.0907545830739163,0,0,0,1,0,0,0,0,0,0.0,train
Malaga,2021-03-08,0.0,0.0,0.0,1151.32,440.67,1900.01,3349.25,1443.28,1806.88,2258.31,2831.11,15180.83,1671,169,24.0,36.0,25.0,0.0297285714285714,0.2118142857142857,0,0,0,0,0,0,0,0,16.9,52.32857142857143,46.2,2021,10,3349.25,3761.62,806.17,4595.76,440.67,1046.22,2142.77,2140.86,7255.9586623705745,8015.094027932813,2612.4095925957563,8970.483930641687,636.0347770641238,6790.5122490812455,4742.7448919553,5185.238220587644,0.43716990311856596,0.4998609208733261,0.27782713429742933,0.5582794052612209,0.17537462057357647,0.3363809529845521,0.39332942759761425,0.576072222907096,0.23461538461538461,62,0.7416873482239265,0.9350162426854148,0.35460488704253557,0.6631226582407952,-0.7485107481711012,-0.46472317204376806,-0.8854560256532101,0,0,0,0,0,0,0,0,-0.044582111085207286,0.5816814126971294,0.30295595293699285,0,0,0,1,0,0,0,0,0,0.0,train
Malaga,2021-03-15,0.0,0.0,0.0,1229.05,332.09,2238.87,4024.44,1086.24,1463.38,2651.35,2522.37,15547.79,1553,172,35.0,37.0,16.0,0.0328571428571428,0.2148714285714285,0,0,0,0,0,0,0,0,18.728571428571428,58.4,40.3,2021,11,4024.44,2258.31,1151.32,2831.11,332.09,1707.26,1806.88,1341.16,7652.419331185287,7067.366416759687,2849.3862351872413,8661.924554917097,554.7021719724432,6800.144186810934,4889.664179770945,4452.302932352586,0.46350048716340364,0.437273827129908,0.3139742414127,0.5409522150120383,0.1392361688439919,0.33701407109086917,0.40797975074200976,0.5004703290955214,0.23846153846153847,63,0.7445627696754112,0.970941817426052,0.23931566428755804,0.46472317204376906,-0.8854560256532096,-0.7485107481711011,-0.6631226582407952,0,0,0,0,0,0,0,0,0.2360769395681507,1.0359997396495397,0.042125102480294586,0,0,0,1,0,0,0,0,0,0.0,train
Malaga,2021-03-22,0.0,0.0,0.0,944.05,227.97,2544.63,4378.21,1227.69,1568.18,3120.36,3391.9,17402.99,973,122,27.0,26.0,6.0,0.0338571428571428,0.2146714285714285,0,0,0,1,4,0,1,0,20.714285714285715,46.44285714285714,41.75714285714286,2021,12,4378.21,2651.35,1229.05,2522.37,227.97,1900.01,1463.38,1443.28,8204.419665592643,6891.769850055813,3081.1510528717067,8152.620960696114,422.1157601903551,7000.118140108201,4641.661716851115,4114.661759411551,0.49826102371678754,0.4249333771691278,0.34859859071935845,0.5107437716101766,0.08564937948815013,0.35008566896451543,0.3830965015633393,0.46111657902995307,0.2423076923076923,64,0.7473929070125688,0.992708874098054,0.120536680255323,0.23931566428755768,-0.970941817426052,-0.9350162426854147,-0.3546048870425359,0,0,0,1,1,0,1,0,0.5408551273870318,0.14125988162796896,0.106543375474443,0,0,0,1,0,0,0,0,0,0.0,train
Malaga,2021-03-29,0.0,0.0,0.0,894.61,630.19,3479.35,3007.74,796.81,1870.48,3485.87,3309.01,17474.059999999998,1337,191,34.0,42.0,10.0,0.0336285714285714,0.2191857142857143,0,0,0,7,6,0,7,0,20.985714285714288,49.67142857142857,49.71428571428572,2021,13,3007.74,3120.36,944.05,3391.9,630.19,2238.87,1568.18,1086.24,7109.949832796321,7255.421910033487,2946.7981843666093,8691.103624452475,777.9305160666244,7488.958605081151,4585.260115953225,3555.0370556469306,0.4271933405744923,0.45023746832283706,0.3286332841525383,0.5426219675907099,0.24136015964649926,0.3813888997884693,0.3773346216159215,0.38978152474428723,0.24615384615384617,65,0.7501791644797106,1.0,-1.6081226496766366e-16,-3.216245299353273e-16,-1.0,-1.0,-1.8369701987210297e-16,0,0,0,1,1,0,1,0,0.5825154552183898,0.38285033313678013,0.45831767015817393,0,0,0,1,0,0,0,0,0,0.0,train
Malaga,2021-04-05,0.0,0.0,0.0,2398.33,527.19,1624.45,4020.25,1540.54,875.35,1938.92,2232.67,15157.700000000004,1290,168,31.0,37.0,10.0,0.0326285714285714,0.2211428571428571,0,0,0,0,1,0,0,0,21.557142857142857,36.58571428571429,40.02857142857143,2021,14,4020.25,3485.87,894.61,3309.01,527.19,2544.63,1870.48,1227.69,7575.2249163981605,7839.123146020092,2810.028819838296,8958.227355894109,799.4656806233186,8161.348953810863,4850.899075369596,3360.7122333881584,0.4584619993412551,0.48876304678334076,0.30801368230360676,0.5576049575185972,0.251500774949242,0.4227003846118946,0.40414047364318806,0.3633957379994765,0.25,66,0.7529228819994984,0.992708874098054,-0.12053668025532288,-0.23931566428755743,-0.9709418174260521,-0.9350162426854148,0.35460488704253557,0,0,0,0,1,0,0,0,0.6702214085475637,-0.5963392844830032,0.030125620255894714,0,0,0,1,0,0,0,0,0,0.0,train
Malaga,2021-04-12,0.0,0.0,0.0,982.13,1003.05,4918.09,4141.98,2477.86,1482.01,3331.17,2754.58,21090.870000000003,1562,177,35.0,39.0,12.0,0.0298428571428571,0.2194142857142857,0,0,0,0,0,0,0,0,23.285714285714285,43.142857142857146,31.62857142857143,2021,15,4141.98,1938.92,2398.33,2232.67,1003.05,3479.35,875.35,796.81,7929.59245819908,6642.393887612055,4224.848732894892,8055.517781331171,1282.8629882181615,9600.361715358147,4028.4343989902377,2813.237340032895,0.4812341601348072,0.40702816827800653,0.5015388594968541,0.5047541970421979,0.4638600914314129,0.5032711628174591,0.31868645016846525,0.28571446845678805,0.25384615384615383,67,0.7556253390422925,0.9709418174260521,-0.2393156642875575,-0.46472317204376806,-0.8854560256532101,-0.7485107481711011,0.6631226582407952,0,0,0,0,0,0,0,0,0.9355319173683161,-0.10567549137439985,-0.34122677700448895,0,0,0,1,0,0,0,0,0,0.0,train
Malaga,2021-04-19,0.0,0.0,0.0,1387.15,1102.42,3842.67,3069.81,1725.03,1849.95,2932.05,2000.7,17909.780000000002,1807,163,40.0,35.0,15.0,0.0306,0.2176285714285714,0,0,0,0,1,0,0,0,22.61428571428572,41.44285714285714,40.75714285714286,2021,16,3069.81,3331.17,982.13,2754.58,1102.42,1624.45,1482.01,1540.54,7034.60622909954,7316.606332567233,3728.28167638168,7990.666557865261,1551.4220458763566,8824.72128651861,4100.492359343654,3228.4824040197373,0.42198782079880615,0.45439804069062173,0.43932140415272625,0.5007127823482811,0.5585657291520401,0.4612273298757742,0.32643438733048813,0.3450346994832998,0.25769230769230766,68,0.7582877582088472,0.9350162426854148,-0.35460488704253545,-0.663122658240795,-0.7485107481711013,-0.4647231720437684,0.88545602565321,0,0,0,0,1,0,0,0,0.8324774222065374,-0.23288462292107504,0.06233475675296876,0,0,0,1,0,0,0,0,0,0.0,train
Malaga,2021-04-26,0.0,0.0,0.0,2362.07,1140.55,2218.06,4166.79,2508.76,2425.01,3940.64,2347.47,21109.35,1153,185,31.0,42.0,10.0,0.0354714285714285,0.2268857142857143,0,0,0,0,7,0,0,0,24.514285714285712,41.17142857142857,44.54285714285714,2021,17,4166.79,2932.05,1387.15,2000.7,1140.55,4918.09,1849.95,2477.86,7684.09311454977,7322.01379954034,3810.5330896480923,7194.6332626124195,1683.5477160567248,11536.630964888958,4515.270033573375,4414.949442411842,0.46555534587249753,0.45476438993662716,0.45009836688487254,0.44842744501943166,0.598400720126267,0.5940028153407417,0.37013433420279906,0.49625785284091983,0.26153846153846155,69,0.7609113085514682,0.8854560256532099,-0.4647231720437685,-0.8229838658936564,-0.5680647467311559,-0.12053668025532363,0.992708874098054,0,0,0,0,1,0,0,0,1.1240997170260407,-0.2531953245965946,0.22969595619854943,0,0,0,1,0,0,0,0,0,0.0,train
