ciudad,semana_inicio,ventas_eur,unidades,margen_eur,inv_display,inv_email_crm,inv_exterior,inv_paid_search,inv_prensa,inv_radio_local,inv_social_paid,inv_video_online,inv_total,sesiones_web,visitas_tienda,pedidos_online,pedidos_tienda,pedidos_click_collect,tasa_conversion_web_media,tasa_conversion_tienda_media,dias_rebajas,dias_black_friday,dias_navidad,dias_semana_santa,dias_payday,dias_festivo,dias_vacaciones_escolares,dias_incidencia_ecommerce,temperatura_media,lluvia_media,turismo_indice_medio,anio,semana_iso
Palma,2021-08-09,0.0,0.0,0.0,1319.75,642.35,2710.4,4418.29,1243.14,1485.01,3470.07,1745.56,17034.57,793,141,30.0,36.0,9.0,0.04902857142857143,0.25620000000000004,7,0,0,0,0,0,7,0,23.585714285714285,28.314285714285713,96.14285714285714,2021,32
Palma,2021-08-16,0.0,0.0,0.0,923.11,653.04,2123.29,3368.74,422.51,1695.73,2552.06,1557.25,13295.73,1063,119,21.0,28.0,8.0,0.02797142857142857,0.23297142857142858,0,0,0,0,0,0,7,0,22.785714285714285,30.228571428571428,96.38571428571429,2021,33
Palma,2021-08-23,0.0,0.0,0.0,853.85,705.63,1172.5,2986.33,917.38,1323.06,5095.83,1197.99,14252.57,1019,147,22.0,36.0,11.0,0.032,0.24182857142857145,0,0,0,0,5,0,7,0,21.67142857142857,27.87142857142857,98.25714285714285,2021,34
Palma,2021-08-30,0.0,0.0,0.0,643.63,513.32,760.93,3970.72,903.24,1215.17,2266.07,1931.24,12204.32,1113,163,18.0,38.0,16.0,0.031042857142857143,0.23827142857142855,0,0,0,0,6,0,2,0,20.2,32.27142857142857,46.17142857142857,2021,35
Palma,2021-09-06,0.0,0.0,0.0,552.82,829.83,748.9,3318.32,1572.33,1818.03,1873.28,2166.78,12880.290000000003,1068,153,19.0,35.0,11.0,0.028142857142857143,0.22904285714285713,0,0,0,0,0,0,0,0,18.014285714285712,29.557142857142857,46.728571428571435,2021,36
Palma,2021-09-13,0.0,0.0,0.0,524.05,966.11,1173.72,3793.0,742.39,1132.41,2886.94,2962.02,14180.640000000001,1044,117,21.0,26.0,12.0,0.03137142857142857,0.22244285714285714,0,0,0,0,0,0,0,0,18.214285714285715,40.65714285714286,48.9,2021,37
Palma,2021-09-20,0.0,0.0,0.0,1446.48,645.1,1081.5,4343.35,492.69,1489.89,1660.04,2863.77,14022.82,911,120,18.0,27.0,8.0,0.030357142857142857,0.22534285714285712,0,0,0,0,2,0,0,0,17.1,31.24285714285714,42.31428571428571,2021,38
Palma,2021-09-27,0.0,0.0,0.0,598.78,906.99,1740.87,3407.27,787.55,1238.6,2320.73,2505.71,13506.5,811,181,14.0,42.0,12.0,0.033185714285714284,0.22784285714285715,0,0,0,0,7,0,0,0,16.271428571428572,31.77142857142857,43.028571428571425,2021,39
Palma,2021-10-04,0.0,0.0,0.0,876.51,658.18,1158.16,5193.12,1202.32,3601.12,3882.54,2129.68,18701.63,1156,115,25.0,24.0,7.0,0.02825714285714286,0.22111428571428574,0,0,0,0,2,0,0,0,13.757142857142856,36.771428571428565,57.199999999999996,2021,40
Palma,2021-10-11,0.0,0.0,0.0,966.52,472.7,1414.75,2636.03,1348.44,1251.89,2811.09,2700.8,13602.220000000001,1066,114,16.0,25.0,14.0,0.02772857142857143,0.22384285714285715,0,0,0,0,0,0,0,0,14.471428571428572,31.24285714285714,47.714285714285715,2021,41
Palma,2021-10-18,0.0,0.0,0.0,1900.96,581.41,2006.3,5021.65,1363.21,1752.93,2513.62,2412.5,17552.579999999998,1195,163,21.0,36.0,14.0,0.03011428571428571,0.22174285714285716,0,0,0,0,0,0,0,0,12.62857142857143,40.357142857142854,52.371428571428574,2021,42
Palma,2021-10-25,0.0,0.0,0.0,1016.01,545.09,952.5,3082.03,941.92,1597.53,1834.61,2765.49,12735.18,993,137,21.0,31.0,12.0,0.03395714285714286,0.22655714285714287,0,0,0,0,6,0,0,0,13.257142857142856,38.199999999999996,52.31428571428571,2021,43
Palma,2021-11-01,0.0,0.0,0.0,1093.39,886.59,979.6,3006.49,1860.41,1180.32,1372.61,2243.66,12623.07,1231,176,25.0,40.0,13.0,0.031071428571428573,0.22885714285714287,0,0,0,0,5,0,0,0,11.414285714285715,37.9,58.228571428571435,2021,44
Palma,2021-11-08,0.0,0.0,0.0,1032.82,734.13,1135.88,4303.28,1018.07,2452.31,2990.27,1762.53,15429.29,1146,171,28.0,37.0,7.0,0.03152857142857143,0.215,0,0,0,0,0,0,0,0,11.799999999999999,44.728571428571435,55.300000000000004,2021,45
Palma,2021-11-15,0.0,0.0,0.0,945.46,694.73,2059.58,4422.1,1746.54,2309.79,3017.06,2702.1,17897.36,963,208,28.0,47.0,8.0,0.03961428571428571,0.2255,0,2,0,0,0,0,0,2,11.142857142857142,52.1,57.05714285714286,2021,46
Palma,2021-11-22,0.0,0.0,0.0,1252.98,225.08,1361.36,3901.11,2088.63,1994.83,3704.0,1949.69,16477.68,713,185,27.0,45.0,17.0,0.06107142857142857,0.24334285714285714,0,7,0,0,4,0,0,7,9.5,51.142857142857146,43.128571428571426,2021,47
Palma,2021-11-29,0.0,0.0,0.0,1187.53,1777.16,880.4,4081.16,1062.98,1303.48,2342.11,2641.06,15275.88,858,193,30.0,42.0,17.0,0.05481428571428571,0.22480000000000003,0,2,5,0,7,0,0,2,10.214285714285714,58.228571428571435,53.55714285714286,2021,48
Palma,2021-12-06,0.0,0.0,0.0,1231.02,230.57,1891.74,3606.52,1437.4,2585.72,2693.33,4139.31,17815.61,1084,179,32.0,42.0,12.0,0.04151428571428571,0.2353,0,0,7,0,0,0,0,0,9.028571428571428,42.98571428571428,51.1,2021,49
Palma,2021-12-13,0.0,0.0,0.0,1854.5,1517.31,1724.56,5613.1,1948.78,1990.18,3009.58,3122.07,20780.08,869,217,31.0,50.0,8.0,0.04341428571428572,0.23079999999999998,0,0,7,0,0,0,0,0,10.228571428571428,50.41428571428571,57.128571428571426,2021,50
Palma,2021-12-20,0.0,0.0,0.0,900.61,547.5,2484.41,2575.69,1171.13,726.0,3168.14,2127.62,13701.099999999999,1328,176,47.0,39.0,8.0,0.04235714285714286,0.22345714285714285,0,0,5,0,2,0,7,0,10.6,50.4,55.34285714285714,2021,51
Palma,2021-12-27,0.0,0.0,0.0,1648.44,2573.34,1375.8,6147.77,1034.8,2039.11,4444.99,2698.33,21962.58,1341,184,27.0,40.0,20.0,0.03434285714285714,0.21607142857142855,0,0,0,0,6,0,5,0,10.299999999999999,59.55714285714286,44.08571428571429,2021,52
Palma,2022-01-03,0.0,0.0,0.0,1485.06,672.32,1539.94,4718.07,1042.5,1762.48,3150.29,5071.74,19442.4,881,178,26.0,41.0,11.0,0.04234285714285714,0.22735714285714284,3,0,0,0,3,0,0,0,10.071428571428571,57.15714285714286,45.642857142857146,2022,1
Palma,2022-01-10,0.0,0.0,0.0,1814.93,454.99,1196.34,4885.74,1619.21,2877.19,1727.83,2615.24,17191.47,1018,182,38.0,43.0,16.0,0.053200000000000004,0.23664285714285715,7,0,0,0,0,0,0,0,8.414285714285715,47.228571428571435,51.642857142857146,2022,2
Palma,2022-01-17,0.0,0.0,0.0,1370.27,1199.78,2055.97,3600.13,3789.46,1258.37,5065.18,3218.51,21557.67,884,168,29.0,38.0,17.0,0.05245714285714286,0.22722857142857142,7,0,0,0,0,0,0,0,12.914285714285715,55.55714285714286,44.385714285714286,2022,3
Palma,2022-01-24,0.0,0.0,0.0,2020.39,580.62,1463.93,4548.25,1751.69,1577.58,3027.86,1928.15,16898.47,779,198,27.0,47.0,14.0,0.053528571428571425,0.23685714285714285,7,0,0,0,6,0,0,0,13.457142857142857,57.48571428571428,52.4,2022,4
Palma,2022-01-31,0.0,0.0,0.0,406.94,538.32,4022.68,4672.61,2315.05,1542.04,3326.28,1920.74,18744.66,528,105,21.0,25.0,8.0,0.054514285714285717,0.23517142857142856,7,0,0,0,5,0,0,0,13.514285714285714,56.728571428571435,58.114285714285714,2022,5
Palma,2022-02-07,0.0,0.0,0.0,1050.17,596.57,801.92,2697.23,1136.15,2320.84,3070.8,3178.89,14852.57,627,153,11.0,34.0,12.0,0.042742857142857145,0.2288714285714286,4,0,0,0,0,0,0,0,11.514285714285714,49.699999999999996,49.84285714285714,2022,6
Palma,2022-02-14,0.0,0.0,0.0,836.65,429.42,1354.05,4887.25,892.16,2956.79,4229.16,1954.11,17539.59,882,94,16.0,19.0,13.0,0.03321428571428571,0.20414285714285715,0,0,0,0,0,0,0,0,16.8,58.24285714285714,47.75714285714286,2022,7
Palma,2022-02-21,0.0,0.0,0.0,640.82,484.68,1136.11,1791.3,720.28,1260.16,2255.2,1007.94,9296.49,765,127,21.0,27.0,6.0,0.034542857142857146,0.21428571428571427,0,0,0,0,3,0,0,0,14.928571428571429,57.07142857142857,53.48571428571428,2022,8
Palma,2022-02-28,0.0,0.0,0.0,1095.71,727.04,1232.71,4740.75,626.57,1177.14,2126.26,1897.72,13623.9,777,86,16.0,18.0,12.0,0.03578571428571429,0.21784285714285714,0,0,0,0,6,0,0,0,15.485714285714286,51.771428571428565,43.15714285714286,2022,9
Palma,2022-03-07,0.0,0.0,0.0,1481.93,486.57,1243.14,3312.44,902.85,818.38,2609.21,2229.87,13084.39,841,152,17.0,33.0,9.0,0.030657142857142855,0.21592857142857144,0,0,0,0,0,0,0,0,18.857142857142858,54.51428571428572,54.92857142857143,2022,10
Palma,2022-03-14,0.0,0.0,0.0,1883.91,742.19,1700.16,2915.18,2006.89,1788.15,2996.28,2248.58,16281.34,835,164,16.0,34.0,11.0,0.03317142857142857,0.20952857142857145,0,0,0,0,0,0,0,0,18.357142857142858,54.128571428571426,53.0,2022,11
Palma,2022-03-21,0.0,0.0,0.0,1055.35,1193.32,2415.8,6120.47,781.08,1705.49,2753.15,2301.8,18326.46,872,167,21.0,37.0,8.0,0.03308571428571428,0.21937142857142858,0,0,0,0,3,0,0,1,19.12857142857143,50.5,45.857142857142854,2022,12
Palma,2022-03-28,0.0,0.0,0.0,995.6,622.63,1813.66,7026.44,725.94,1407.01,3020.77,2624.58,18236.63,999,171,22.0,38.0,11.0,0.03497142857142857,0.22472857142857142,0,0,0,0,6,0,0,0,19.271428571428572,43.871428571428574,48.142857142857146,2022,13
Palma,2022-04-04,0.0,0.0,0.0,648.37,1822.03,1066.85,2674.08,1071.96,1677.16,1993.19,1499.2,12452.840000000002,1389,134,32.0,29.0,12.0,0.03201428571428572,0.2179142857142857,0,0,0,1,2,0,1,0,19.942857142857143,44.41428571428571,40.128571428571426,2022,14
Palma,2022-04-11,0.0,0.0,0.0,1179.71,280.21,1417.01,3161.14,889.86,2088.44,2089.09,1588.1,12693.56,723,187,15.0,41.0,7.0,0.030457142857142856,0.22055714285714287,0,0,0,7,0,0,7,0,19.085714285714285,46.5,61.05714285714286,2022,15
Palma,2022-04-18,0.0,0.0,0.0,1279.22,1223.27,362.3,2963.51,848.06,1292.35,2216.87,1585.73,11771.310000000001,943,126,21.0,28.0,6.0,0.029885714285714286,0.22597142857142857,0,0,0,0,0,0,0,0,21.900000000000002,40.94285714285714,49.971428571428575,2022,16
Palma,2022-04-25,0.0,0.0,0.0,1442.37,959.11,937.45,4154.16,417.16,1312.9,3095.82,3236.93,15555.9,1045,122,20.0,28.0,12.0,0.03161428571428571,0.22920000000000001,0,0,0,0,7,0,0,0,23.599999999999998,38.371428571428574,51.05714285714286,2022,17
Palma,2022-05-02,0.0,0.0,0.0,1964.29,307.57,2896.93,3899.09,1914.93,1841.07,4206.34,3231.14,20261.36,681,157,12.0,35.0,10.0,0.0331,0.22414285714285714,0,0,0,0,4,0,0,0,24.957142857142856,43.32857142857143,52.01428571428572,2022,18
Palma,2022-05-09,0.0,0.0,0.0,559.75,332.82,1304.73,4283.48,621.09,1045.52,1952.19,1496.91,11596.49,1156,135,22.0,31.0,11.0,0.028414285714285715,0.23362857142857144,0,0,0,0,0,0,0,0,25.214285714285715,35.91428571428572,51.48571428571428,2022,19
Palma,2022-05-16,0.0,0.0,0.0,504.08,737.91,776.55,3557.97,691.71,1169.01,1954.98,2534.96,11927.170000000002,747,146,16.0,33.0,5.0,0.02827142857142857,0.22710000000000002,0,0,0,0,0,0,0,0,23.8,33.74285714285714,51.4,2022,20
Palma,2022-05-23,0.0,0.0,0.0,984.16,771.66,1404.53,2886.76,1385.19,1050.22,2539.86,1244.87,12267.25,939,132,20.0,32.0,8.0,0.03082857142857143,0.24218571428571428,0,0,0,0,5,0,0,0,24.67142857142857,25.957142857142856,49.4,2022,21
Palma,2022-05-30,0.0,0.0,0.0,1235.81,914.12,821.57,3217.36,1065.01,1160.7,3143.85,2054.36,13612.780000000002,883,136,22.0,30.0,7.0,0.03357142857142857,0.22981428571428572,0,0,0,0,6,0,0,0,26.057142857142857,47.214285714285715,80.88571428571429,2022,22
Palma,2022-06-06,0.0,0.0,0.0,1433.64,2400.83,2123.95,4783.88,2088.54,1330.46,3025.84,2756.08,19943.22,983,109,24.0,24.0,7.0,0.0308,0.2307857142857143,0,0,0,0,0,0,0,0,27.099999999999998,38.199999999999996,91.81428571428572,2022,23
Palma,2022-06-13,0.0,0.0,0.0,1324.23,483.28,1135.49,3820.4,528.88,924.99,3684.85,3850.72,15752.84,1040,146,16.0,33.0,14.0,0.029314285714285713,0.2299,0,0,0,0,0,0,0,0,26.099999999999998,34.08571428571428,90.52857142857144,2022,24
Palma,2022-06-20,0.0,0.0,0.0,949.26,617.4,2498.05,2871.42,2453.82,2243.95,2471.43,2368.1,16473.43,818,109,17.0,25.0,8.0,0.0307,0.2261,0,0,0,0,2,0,0,0,25.400000000000002,46.25714285714286,98.51428571428572,2022,25
Palma,2022-06-27,0.0,0.0,0.0,1093.08,1375.38,2376.47,3922.91,901.67,1917.24,2654.38,2036.25,16277.380000000001,1118,162,32.0,39.0,12.0,0.040985714285714285,0.24391428571428572,3,0,0,0,7,0,3,0,26.142857142857142,31.17142857142857,95.14285714285714,2022,26
Palma,2022-07-04,0.0,0.0,0.0,1584.91,907.73,3938.77,7430.22,1408.66,2945.63,2689.38,4344.16,25249.460000000003,879,189,32.0,48.0,13.0,0.05134285714285714,0.25821428571428573,7,0,0,0,2,0,7,0,26.357142857142858,32.25714285714286,92.3,2022,27
Palma,2022-07-11,0.0,0.0,0.0,2626.05,857.73,2436.05,5754.22,2187.89,2232.42,3036.44,2368.05,21498.85,882,200,29.0,51.0,16.0,0.05071428571428571,0.25472857142857147,7,0,0,0,0,0,7,0,24.928571428571427,36.857142857142854,93.07142857142857,2022,28
Palma,2022-07-18,0.0,0.0,0.0,1614.57,1574.9,3140.92,6434.36,1024.38,2246.62,3761.85,4381.28,24178.879999999997,669,181,20.0,45.0,14.0,0.05101428571428571,0.24948571428571428,7,0,0,0,0,0,7,0,23.585714285714285,31.62857142857143,97.28571428571429,2022,29
Palma,2022-07-25,0.0,0.0,0.0,2043.71,847.01,2603.84,7940.99,2042.55,2626.29,3879.14,4235.9,26219.43,801,160,31.0,43.0,13.0,0.054471428571428566,0.2705142857142857,7,0,0,0,6,0,7,0,22.47142857142857,35.385714285714286,99.34285714285714,2022,30
Palma,2022-08-01,0.0,0.0,0.0,1003.15,617.14,1382.98,5594.6,1057.6,1157.08,1958.3,1810.4,14581.25,468,135,13.0,36.0,11.0,0.0509,0.26745714285714284,7,0,0,0,5,0,7,0,24.342857142857145,25.62857142857143,95.44285714285715,2022,31
Palma,2022-08-08,0.0,0.0,0.0,612.1,432.8,1672.28,4725.06,850.41,2085.93,3526.55,749.99,14655.12,770,111,28.0,30.0,8.0,0.046328571428571434,0.2696571428571429,7,0,0,0,0,0,7,0,21.785714285714285,20.514285714285712,100.89999999999999,2022,32
Palma,2022-08-15,0.0,0.0,0.0,1006.43,392.54,1057.17,3570.69,969.54,1716.93,1921.75,3059.23,13694.279999999999,1236,147,25.0,34.0,11.0,0.0301,0.2355857142857143,1,0,0,0,0,0,7,0,21.24285714285714,25.657142857142855,95.31428571428572,2022,33
Palma,2022-08-22,0.0,0.0,0.0,1486.57,673.41,3300.25,4775.3,1577.41,4016.48,3964.99,2267.56,22061.969999999998,501,108,10.0,26.0,5.0,0.030642857142857145,0.2397142857142857,0,0,0,0,4,0,7,0,21.8,26.400000000000002,94.75714285714285,2022,34
Palma,2022-08-29,0.0,0.0,0.0,2440.65,809.63,1010.17,4214.55,1748.87,2018.64,3612.96,1472.29,17327.76,847,85,16.0,20.0,10.0,0.030542857142857142,0.2371857142857143,0,0,0,0,6,0,3,0,20.442857142857143,38.55714285714286,66.67142857142856,2022,35
Palma,2022-09-05,0.0,0.0,0.0,714.59,816.0,1222.61,3564.11,590.61,1553.45,1845.25,2340.82,12647.439999999999,1140,125,21.0,29.0,10.0,0.026414285714285717,0.23155714285714285,0,0,0,0,1,0,0,0,20.114285714285717,26.785714285714285,45.285714285714285,2022,36
Palma,2022-09-12,0.0,0.0,0.0,1440.37,293.42,1811.03,4044.38,2073.11,1584.1,5185.61,2146.61,18578.63,1049,102,21.0,24.0,8.0,0.027857142857142858,0.23355714285714285,0,0,0,0,0,0,0,0,18.7,34.0,55.15714285714286,2022,37
Palma,2022-09-19,0.0,0.0,0.0,439.81,595.77,1349.61,2940.63,707.74,1605.55,2646.54,1854.34,12139.99,1335,159,23.0,36.0,15.0,0.028599999999999997,0.22564285714285712,0,0,0,0,1,0,0,0,17.0,29.099999999999998,52.17142857142857,2022,38
Palma,2022-09-26,0.0,0.0,0.0,1406.24,1044.55,1363.31,3293.77,1283.41,914.27,3112.18,1326.07,13743.800000000001,816,128,21.0,28.0,6.0,0.03321428571428572,0.2210857142857143,0,0,0,0,7,0,0,0,16.2,38.98571428571428,48.5,2022,39
Palma,2022-10-03,0.0,0.0,0.0,919.77,441.69,1785.15,2876.01,1548.14,1286.52,2946.97,1932.28,13736.53,789,143,15.0,31.0,9.0,0.0303,0.22774285714285716,0,0,0,0,3,0,0,0,15.357142857142858,34.1,49.48571428571428,2022,40
Palma,2022-10-10,0.0,0.0,0.0,930.17,584.86,927.83,2792.63,1834.84,1354.58,1947.11,2609.35,12981.37,1111,161,22.0,36.0,12.0,0.0303,0.22155714285714284,0,0,0,0,0,0,0,0,16.057142857142857,40.271428571428565,44.785714285714285,2022,41
Palma,2022-10-17,0.0,0.0,0.0,807.53,594.04,1579.49,3808.12,1415.56,2152.16,3402.29,2294.88,16054.07,1164,126,31.0,27.0,5.0,0.030614285714285712,0.21535714285714286,0,0,0,0,0,0,0,0,14.12857142857143,41.300000000000004,44.271428571428565,2022,42
Palma,2022-10-24,0.0,0.0,0.0,777.2,484.49,2146.13,3889.26,1269.98,1860.95,3786.86,2081.37,16296.240000000002,1222,184,26.0,40.0,15.0,0.0334,0.22175714285714285,0,0,0,0,6,0,0,0,13.314285714285715,43.17142857142857,50.142857142857146,2022,43
Palma,2022-10-31,0.0,0.0,0.0,1411.93,1474.32,3261.33,4675.8,1135.56,2077.65,3573.11,4092.09,21701.79,906,160,18.0,37.0,12.0,0.03307142857142857,0.23317142857142859,0,0,0,0,5,0,0,0,13.87142857142857,42.971428571428575,55.48571428571428,2022,44
Palma,2022-11-07,0.0,0.0,0.0,1999.47,1312.82,3764.49,5243.22,1621.48,4331.96,4029.02,5322.65,27625.11,1038,140,23.0,30.0,9.0,0.031071428571428573,0.2120142857142857,0,0,0,0,0,0,0,0,11.442857142857141,46.028571428571425,52.285714285714285,2022,45
Palma,2022-11-14,0.0,0.0,0.0,2154.41,2056.88,1172.89,4992.43,1928.42,2442.07,4976.2,4496.91,24220.21,1249,154,29.0,33.0,11.0,0.0342,0.2120714285714286,0,1,0,0,0,0,0,1,10.842857142857143,47.74285714285714,51.17142857142857,2022,46
Palma,2022-11-21,0.0,0.0,0.0,1087.88,347.41,1774.57,4102.46,1492.95,2333.2,3142.5,5482.66,19763.63,793,124,32.0,31.0,15.0,0.05967142857142858,0.2478142857142857,0,7,0,0,3,0,0,7,11.700000000000001,43.01428571428572,52.67142857142857,2022,47
Palma,2022-11-28,0.0,0.0,0.0,1829.2,1481.25,1022.92,8986.05,2203.25,2704.65,7099.39,5308.6,30635.309999999998,791,236,28.0,55.0,16.0,0.054599999999999996,0.23842857142857143,0,3,4,0,7,0,0,3,9.614285714285714,47.08571428571429,45.41428571428571,2022,48
Palma,2022-12-05,0.0,0.0,0.0,1137.47,1690.26,2301.7,3305.95,1892.28,3310.03,4056.97,3254.71,20949.370000000003,1398,166,40.0,36.0,21.0,0.04425714285714286,0.2197,0,0,7,0,1,0,0,0,10.342857142857143,52.885714285714286,54.58571428571429,2022,49
Palma,2022-12-12,0.0,0.0,0.0,2037.66,1745.9,3871.14,4665.52,1446.81,1465.17,2432.78,3852.78,21517.76,985,182,31.0,40.0,13.0,0.045585714285714285,0.2224142857142857,0,0,7,0,0,0,0,0,10.671428571428573,53.32857142857143,45.67142857142857,2022,50
Palma,2022-12-19,0.0,0.0,0.0,1146.5,383.86,3621.36,7245.63,1339.78,2176.54,3909.1,3053.01,22875.78,1215,228,32.0,52.0,17.0,0.04097142857142857,0.22804285714285713,0,0,6,0,1,0,6,0,9.914285714285715,49.642857142857146,55.028571428571425,2022,51
Palma,2022-12-26,0.0,0.0,0.0,1764.43,1335.11,1026.83,6564.93,2172.93,3118.64,5212.5,4770.92,25966.29,1376,137,32.0,30.0,16.0,0.03485714285714286,0.21955714285714287,0,0,0,0,6,0,6,0,11.271428571428572,47.8,54.042857142857144,2022,52
Palma,2023-01-02,0.0,0.0,0.0,1137.81,2094.6,3811.09,6197.3,1893.45,2368.7,5161.58,3072.92,25737.449999999997,1204,185,31.0,40.0,17.0,0.03958571428571429,0.21474285714285715,2,0,0,0,4,0,0,0,11.014285714285714,59.41428571428571,43.82857142857143,2023,1
Palma,2023-01-09,0.0,0.0,0.0,2137.15,755.55,1186.53,5620.68,1282.87,1976.08,6805.57,1882.96,21647.39,933,221,34.0,52.0,12.0,0.04915714285714286,0.2397,7,0,0,0,0,0,0,0,12.571428571428571,44.142857142857146,60.98571428571428,2023,2
Palma,2023-01-16,0.0,0.0,0.0,1575.4,583.3,2637.33,3992.14,718.63,1964.73,2938.29,2091.2,16501.02,531,181,21.0,41.0,7.0,0.05324285714285715,0.2269857142857143,7,0,0,0,0,0,0,0,10.771428571428572,57.82857142857142,48.44285714285714,2023,3
Palma,2023-01-23,0.0,0.0,0.0,2500.2,1342.67,1971.25,6864.64,1710.33,1664.21,4002.83,2854.59,22910.719999999998,686,234,29.0,56.0,8.0,0.0553,0.23977142857142858,7,0,0,0,5,0,0,0,12.814285714285715,55.05714285714286,50.08571428571429,2023,4
Palma,2023-01-30,0.0,0.0,0.0,1517.07,2247.56,1918.23,4516.53,1379.41,2137.97,2471.38,2764.26,18952.409999999996,750,190,23.0,46.0,18.0,0.0549,0.2388142857142857,7,0,0,0,6,0,0,0,12.9,45.699999999999996,51.48571428571428,2023,5
Palma,2023-02-06,0.0,0.0,0.0,986.48,1574.46,2103.07,4368.85,869.76,2778.1,4506.05,2061.09,19247.86,699,129,22.0,29.0,8.0,0.043,0.22487142857142858,5,0,0,0,0,0,0,0,13.700000000000001,49.25714285714286,43.94285714285714,2023,6
Palma,2023-02-13,0.0,0.0,0.0,1266.13,1252.49,1435.76,4011.78,1243.76,994.81,4428.68,1543.83,16177.24,1035,120,30.0,25.0,3.0,0.03325714285714286,0.20337142857142856,0,0,0,0,0,0,0,0,14.12857142857143,54.714285714285715,46.25714285714286,2023,7
Palma,2023-02-20,0.0,0.0,0.0,1163.37,1027.96,991.29,5144.98,1316.77,1685.54,2007.75,1090.35,14428.01,1220,108,28.0,23.0,13.0,0.034371428571428574,0.21754285714285712,0,0,0,0,2,0,0,0,15.971428571428572,58.01428571428572,52.05714285714286,2023,8
Palma,2023-02-27,0.0,0.0,0.0,731.02,742.52,1303.64,1398.67,656.52,1880.12,3135.52,1848.39,11696.4,927,115,17.0,24.0,17.0,0.036528571428571424,0.21082857142857142,0,0,0,0,7,0,0,0,15.657142857142858,52.92857142857143,46.971428571428575,2023,9
Palma,2023-03-06,0.0,0.0,0.0,505.86,541.14,1049.59,2755.85,1002.96,2330.95,2811.49,2451.05,13448.89,1079,167,29.0,36.0,8.0,0.033471428571428576,0.2121714285714286,0,0,0,0,0,0,0,0,16.614285714285717,57.357142857142854,48.771428571428565,2023,10
Palma,2023-03-13,0.0,0.0,0.0,1277.45,1138.96,675.56,2632.14,795.41,1371.14,3557.39,2051.52,13499.57,922,121,26.0,25.0,6.0,0.035114285714285716,0.2115,0,0,0,0,0,0,0,0,15.842857142857142,53.214285714285715,48.857142857142854,2023,11
Palma,2023-03-20,0.0,0.0,0.0,1111.16,689.61,1481.7,3938.46,1188.71,2729.24,2385.16,3512.96,17037.0,1032,133,21.0,29.0,15.0,0.034685714285714285,0.22082857142857143,0,0,0,0,2,0,0,0,19.25714285714286,51.48571428571428,49.800000000000004,2023,12
Palma,2023-03-27,0.0,0.0,0.0,891.99,426.5,1805.44,3293.3,456.6,1653.84,2630.42,2257.1,13415.19,1199,151,25.0,33.0,15.0,0.03358571428571429,0.21972857142857144,0,0,0,1,6,0,1,0,18.185714285714287,53.528571428571425,46.971428571428575,2023,13
Palma,2023-04-03,0.0,0.0,0.0,1895.78,1995.37,1866.34,4063.5,2668.49,1147.72,3860.0,1740.73,19237.929999999997,1067,174,19.0,38.0,13.0,0.03132857142857143,0.21952857142857143,0,0,0,7,3,0,7,1,21.7,43.68571428571429,48.84285714285714,2023,14
Palma,2023-04-10,0.0,0.0,0.0,534.73,1244.68,927.01,1979.0,955.13,1270.94,2898.21,1370.7,11180.400000000001,1286,111,22.0,25.0,13.0,0.027685714285714286,0.2292857142857143,0,0,0,0,0,0,0,0,21.97142857142857,37.114285714285714,56.4,2023,15
Palma,2023-04-17,0.0,0.0,0.0,1341.21,1795.42,631.97,3533.78,559.08,1875.67,2314.36,3545.24,15596.730000000001,1119,90,24.0,19.0,12.0,0.032499999999999994,0.21177142857142855,0,0,0,0,0,0,0,0,22.728571428571428,50.48571428571428,47.199999999999996,2023,16
Palma,2023-04-24,0.0,0.0,0.0,1275.34,925.22,1022.21,3291.98,809.83,1517.35,3032.82,2357.19,14231.94,1282,161,29.0,35.0,12.0,0.03195714285714286,0.21475714285714287,0,0,0,0,6,0,0,0,23.24285714285714,43.300000000000004,43.614285714285714,2023,17
Palma,2023-05-01,0.0,0.0,0.0,1176.01,1054.66,979.03,4304.89,883.35,1977.99,3400.07,2440.16,16216.16,1048,226,25.0,48.0,11.0,0.03441428571428572,0.21495714285714285,0,0,0,0,5,0,0,0,22.5,45.542857142857144,52.87142857142857,2023,18
Palma,2023-05-08,0.0,0.0,0.0,1746.52,714.35,3261.08,4680.81,1442.08,1838.91,3006.57,2507.37,19197.69,1338,114,23.0,26.0,15.0,0.0287,0.22654285714285713,0,0,0,0,0,0,0,0,26.12857142857143,34.4,52.32857142857143,2023,19
Palma,2023-05-15,0.0,0.0,0.0,1052.61,902.18,997.18,6637.26,1367.3,2780.4,2870.16,1275.41,17882.499999999996,890,140,18.0,31.0,8.0,0.029557142857142858,0.21991428571428573,0,0,0,0,0,0,0,0,24.24285714285714,37.9,48.300000000000004,2023,20
Palma,2023-05-22,0.0,0.0,0.0,1440.98,538.16,3461.86,4851.32,1774.75,1198.48,3363.8,3094.17,19723.519999999997,867,116,19.0,26.0,9.0,0.03308571428571429,0.22772857142857145,0,0,0,0,4,0,0,0,24.157142857142855,39.528571428571425,41.44285714285714,2023,21
Palma,2023-05-29,0.0,0.0,0.0,2227.54,339.59,903.72,3956.3,1161.06,2450.89,3546.45,2063.22,16648.77,1287,112,23.0,27.0,18.0,0.0303,0.23884285714285713,0,0,0,0,6,0,0,1,26.87142857142857,36.885714285714286,76.45714285714287,2023,22
